variable_a,variable_b,AB_parameter_pair,covariance,correlation,kind,cov difference between data and modeldataset,generation,corr difference between data and model,cov difference between data and model,dataset
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",-0.002317345609630439,-0.021003911233358884,time_averages,,5,-1.734723475976807e-18,-2.168404344971009e-19,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",0.0015404464990286248,0.013962268463915318,model,,5,-1.734723475976807e-18,-2.168404344971009e-19,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0025083947183459692,-0.10575292237520445,physical_units,,0,0.0,0.0,CTRL
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.003113013899649074,-0.1312434262736774,trace_centered,,0,0.0,0.0,CTRL
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",0.0006046191813031047,0.025490503898472957,time_averages,,0,0.0,0.0,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0025083947183459692,-0.10575292237520445,model,,0,0.0,0.0,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0006246993684041291,-0.026337076589861202,physical_units,,1,0.0,0.0,CTRL
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.0012293185497072338,-0.05182758048833416,trace_centered,,1,0.0,0.0,CTRL
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",0.0006046191813031047,0.025490503898472957,time_averages,,1,0.0,0.0,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0006246993684041291,-0.026337076589861202,model,,1,0.0,0.0,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.00043889089421800476,-0.01850346531507052,physical_units,,2,0.0,5.421010862427522e-20,CTRL
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.0010435100755211094,-0.043993969213543475,trace_centered,,2,0.0,5.421010862427522e-20,CTRL
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",0.0006046191813031047,0.025490503898472957,time_averages,,2,0.0,5.421010862427522e-20,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0004388908942180047,-0.01850346531507052,model,,2,0.0,5.421010862427522e-20,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0012109206944896065,-0.05105193423917329,physical_units,,3,0.0,0.0,CTRL
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.0018155398757927113,-0.07654243813764625,trace_centered,,3,0.0,0.0,CTRL
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",0.0006046191813031047,0.025490503898472957,time_averages,,3,0.0,0.0,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0012109206944896065,-0.05105193423917329,model,,3,0.0,0.0,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",0.000263294141387235,0.011100376145876568,physical_units,,4,0.0,0.0,CTRL
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.0003413250399158697,-0.014390127752596389,trace_centered,,4,0.0,0.0,CTRL
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",0.0006046191813031047,0.025490503898472957,time_averages,,4,0.0,0.0,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",0.000263294141387235,0.011100376145876568,model,,4,0.0,0.0,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0017899707517846921,-0.07546445405218898,physical_units,,5,-1.3877787807814457e-17,-2.168404344971009e-19,CTRL
generationtime,growth_rate,"$\delta \tau$, $\delta \alpha$",-0.002394589933087797,-0.10095495795066195,trace_centered,,5,-1.3877787807814457e-17,-2.168404344971009e-19,CTRL
generationtime,growth_rate,"$\overline{\tau}$, $\overline{\alpha}$",0.0006046191813031047,0.025490503898472957,time_averages,,5,-1.3877787807814457e-17,-2.168404344971009e-19,CTRL
generationtime,growth_rate,"$\tau$, $\alpha$",-0.0017899707517846923,-0.07546445405218899,model,,5,-1.3877787807814457e-17,-2.168404344971009e-19,CTRL
length_birth,length_birth,$x_0$,0.0017892252174812734,0.0073954672215392715,physical_units,,0,-8.673617379884035e-19,-2.168404344971009e-19,CTRL
length_birth,length_birth,$\delta x_0$,0.005452604154145138,0.022537439613541155,trace_centered,,0,-8.673617379884035e-19,-2.168404344971009e-19,CTRL
length_birth,length_birth,$\overline{x_0}$,-0.003663378936663865,-0.015141972392001882,time_averages,,0,-8.673617379884035e-19,-2.168404344971009e-19,CTRL
length_birth,length_birth,$x_0$,0.0017892252174812732,0.007395467221539271,model,,0,-8.673617379884035e-19,-2.168404344971009e-19,CTRL
length_birth,length_birth,$x_0$,-0.02129476711725629,-0.08801840632878824,physical_units,,1,0.0,0.0,CTRL
length_birth,length_birth,$\delta x_0$,-0.017631388180592424,-0.07287643393678635,trace_centered,,1,0.0,0.0,CTRL
length_birth,length_birth,$\overline{x_0}$,-0.003663378936663865,-0.015141972392001882,time_averages,,1,0.0,0.0,CTRL
length_birth,length_birth,$x_0$,-0.02129476711725629,-0.08801840632878824,model,,1,0.0,0.0,CTRL
length_birth,length_birth,$x_0$,0.00463424958457922,0.01915490602543238,physical_units,,2,0.0,0.0,CTRL
length_birth,length_birth,$\delta x_0$,0.008297628521243085,0.034296878417434264,trace_centered,,2,0.0,0.0,CTRL
length_birth,length_birth,$\overline{x_0}$,-0.003663378936663865,-0.015141972392001882,time_averages,,2,0.0,0.0,CTRL
length_birth,length_birth,$x_0$,0.00463424958457922,0.01915490602543238,model,,2,0.0,0.0,CTRL
length_birth,length_birth,$x_0$,0.004171486891982755,0.017242152789556292,physical_units,,3,0.0,0.0,CTRL
length_birth,length_birth,$\delta x_0$,0.00783486582864662,0.03238412518155817,trace_centered,,3,0.0,0.0,CTRL
length_birth,length_birth,$\overline{x_0}$,-0.003663378936663865,-0.015141972392001882,time_averages,,3,0.0,0.0,CTRL
length_birth,length_birth,$x_0$,0.004171486891982755,0.017242152789556292,model,,3,0.0,0.0,CTRL
length_birth,length_birth,$x_0$,0.027453767639431883,0.11347561877704146,physical_units,,4,0.0,0.0,CTRL
length_birth,length_birth,$\delta x_0$,0.03111714657609575,0.12861759116904334,trace_centered,,4,0.0,0.0,CTRL
length_birth,length_birth,$\overline{x_0}$,-0.003663378936663865,-0.015141972392001882,time_averages,,4,0.0,0.0,CTRL
length_birth,length_birth,$x_0$,0.027453767639431883,0.11347561877704146,model,,4,0.0,0.0,CTRL
length_birth,length_birth,$x_0$,-0.013507690260905932,-0.055831808979229645,physical_units,,5,0.0,0.0,CTRL
length_birth,length_birth,$\delta x_0$,-0.009844311324242067,-0.04068983658722776,trace_centered,,5,0.0,0.0,CTRL
length_birth,length_birth,$\overline{x_0}$,-0.003663378936663865,-0.015141972392001882,time_averages,,5,0.0,0.0,CTRL
length_birth,length_birth,$x_0$,-0.013507690260905932,-0.055831808979229645,model,,5,0.0,0.0,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.0311501993502513,-0.07233368201182303,physical_units,,0,0.0,-3.469446951953614e-18,CTRL
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",-0.017713573394376993,-0.041132577380812725,trace_centered,,0,0.0,-3.469446951953614e-18,CTRL
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",-0.01343662595587431,-0.031201104631010296,time_averages,,0,0.0,-3.469446951953614e-18,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.031150199350251304,-0.07233368201182303,model,,0,0.0,-3.469446951953614e-18,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.001757193489535649,-0.00408036795129826,physical_units,,1,8.673617379884035e-19,2.168404344971009e-19,CTRL
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",0.01167943246633866,0.027120736679712036,trace_centered,,1,8.673617379884035e-19,2.168404344971009e-19,CTRL
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",-0.01343662595587431,-0.031201104631010296,time_averages,,1,8.673617379884035e-19,2.168404344971009e-19,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.0017571934895356488,-0.0040803679512982595,model,,1,8.673617379884035e-19,2.168404344971009e-19,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.025859155380922916,-0.060047382085306314,physical_units,,2,0.0,0.0,CTRL
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",-0.012422529425048607,-0.028846277454296018,trace_centered,,2,0.0,0.0,CTRL
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",-0.01343662595587431,-0.031201104631010296,time_averages,,2,0.0,0.0,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.025859155380922916,-0.060047382085306314,model,,2,0.0,0.0,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.0016893612108099451,-0.00392285504345734,physical_units,,3,1.734723475976807e-18,6.505213034913027e-19,CTRL
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",0.011747264745064365,0.02727824958755296,trace_centered,,3,1.734723475976807e-18,6.505213034913027e-19,CTRL
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",-0.01343662595587431,-0.031201104631010296,time_averages,,3,1.734723475976807e-18,6.505213034913027e-19,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.0016893612108099445,-0.003922855043457339,model,,3,1.734723475976807e-18,6.505213034913027e-19,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.010556572954792811,-0.024513351669463196,physical_units,,4,0.0,0.0,CTRL
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",0.002880053001081498,0.0066877529615471,trace_centered,,4,0.0,0.0,CTRL
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",-0.01343662595587431,-0.031201104631010296,time_averages,,4,0.0,0.0,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",-0.010556572954792811,-0.024513351669463196,model,,4,0.0,0.0,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",0.02282948704784809,0.05301220830224812,physical_units,,5,0.0,0.0,CTRL
length_birth,length_final,"$\delta x_0$, $\delta x_\tau$",0.0362661130037224,0.08421331293325841,trace_centered,,5,0.0,0.0,CTRL
length_birth,length_final,"$\overline{x_0}$, $\overline{x_\tau}$",-0.01343662595587431,-0.031201104631010296,time_averages,,5,0.0,0.0,CTRL
length_birth,length_final,"$x_0$, $x_\tau$",0.02282948704784809,0.05301220830224812,model,,5,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.006804025927409222,0.07349077668231208,physical_units,,0,0.0,0.0,CTRL
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.0058164770521981985,0.0628241897784264,trace_centered,,0,0.0,0.0,CTRL
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",0.000987548875211024,0.010666586903885682,time_averages,,0,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.006804025927409222,0.07349077668231208,model,,0,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.0031524833652128415,0.03405020108084407,physical_units,,1,0.0,-4.336808689942018e-19,CTRL
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.002164934490001817,0.023383614176958386,trace_centered,,1,0.0,-4.336808689942018e-19,CTRL
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",0.000987548875211024,0.010666586903885682,time_averages,,1,0.0,-4.336808689942018e-19,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.003152483365212841,0.03405020108084407,model,,1,0.0,-4.336808689942018e-19,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.006012661018943924,0.06494318700779911,physical_units,,2,0.0,0.0,CTRL
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.0050251121437329006,0.054276600103913435,trace_centered,,2,0.0,0.0,CTRL
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",0.000987548875211024,0.010666586903885682,time_averages,,2,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.006012661018943924,0.06494318700779911,model,,2,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.0012571545983112065,0.013578617839689772,physical_units,,3,0.0,0.0,CTRL
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.0002696057231001824,0.0029120309358040904,trace_centered,,3,0.0,0.0,CTRL
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",0.000987548875211024,0.010666586903885682,time_averages,,3,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.0012571545983112065,0.013578617839689772,model,,3,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.001165750064093955,0.012591350847532885,physical_units,,4,0.0,0.0,CTRL
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.000178201188882931,0.0019247639436472035,trace_centered,,4,0.0,0.0,CTRL
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",0.000987548875211024,0.010666586903885682,time_averages,,4,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.001165750064093955,0.012591350847532885,model,,4,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.00677715472008344,0.0732005388263968,physical_units,,5,0.0,0.0,CTRL
length_birth,growth_rate,"$\delta x_0$, $\delta \alpha$",0.005789605844872416,0.06253395192251111,trace_centered,,5,0.0,0.0,CTRL
length_birth,growth_rate,"$\overline{x_0}$, $\overline{\alpha}$",0.000987548875211024,0.010666586903885682,time_averages,,5,0.0,0.0,CTRL
length_birth,growth_rate,"$x_0$, $\alpha$",0.00677715472008344,0.0732005388263968,model,,5,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,-0.026716421293976503,-0.03485275888875822,physical_units,,0,0.0,0.0,CTRL
length_final,length_final,$\delta x_\tau$,0.007370252519498657,0.00961482195481265,trace_centered,,0,0.0,0.0,CTRL
length_final,length_final,$\overline{x_\tau}$,-0.03408667381347516,-0.04446758084357087,time_averages,,0,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,-0.026716421293976503,-0.03485275888875822,model,,0,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,0.03845007691116765,0.05015983409953462,physical_units,,1,-6.938893903907228e-18,-6.938893903907228e-18,CTRL
length_final,length_final,$\delta x_\tau$,0.0725367507246428,0.09462741494310548,trace_centered,,1,-6.938893903907228e-18,-6.938893903907228e-18,CTRL
length_final,length_final,$\overline{x_\tau}$,-0.03408667381347516,-0.04446758084357087,time_averages,,1,-6.938893903907228e-18,-6.938893903907228e-18,CTRL
length_final,length_final,$x_\tau$,0.03845007691116764,0.05015983409953461,model,,1,-6.938893903907228e-18,-6.938893903907228e-18,CTRL
length_final,length_final,$x_\tau$,-0.054459538247193705,-0.07104488789261934,physical_units,,2,0.0,0.0,CTRL
length_final,length_final,$\delta x_\tau$,-0.020372864433718545,-0.026577307049048465,trace_centered,,2,0.0,0.0,CTRL
length_final,length_final,$\overline{x_\tau}$,-0.03408667381347516,-0.04446758084357087,time_averages,,2,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,-0.054459538247193705,-0.07104488789261934,model,,2,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,0.02795710608849262,0.03647128734076941,physical_units,,3,0.0,0.0,CTRL
length_final,length_final,$\delta x_\tau$,0.06204377990196778,0.08093886818434029,trace_centered,,3,0.0,0.0,CTRL
length_final,length_final,$\overline{x_\tau}$,-0.03408667381347516,-0.04446758084357087,time_averages,,3,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,0.02795710608849262,0.03647128734076941,model,,3,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,-0.0995589722961561,-0.12987910388405255,physical_units,,4,0.0,0.0,CTRL
length_final,length_final,$\delta x_\tau$,-0.06547229848268094,-0.08541152304048168,trace_centered,,4,0.0,0.0,CTRL
length_final,length_final,$\overline{x_\tau}$,-0.03408667381347516,-0.04446758084357087,time_averages,,4,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,-0.0995589722961561,-0.12987910388405255,model,,4,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,0.08162104753887102,0.10647828385463871,physical_units,,5,0.0,0.0,CTRL
length_final,length_final,$\delta x_\tau$,0.11570772135234618,0.1509458646982096,trace_centered,,5,0.0,0.0,CTRL
length_final,length_final,$\overline{x_\tau}$,-0.03408667381347516,-0.04446758084357087,time_averages,,5,0.0,0.0,CTRL
length_final,length_final,$x_\tau$,0.08162104753887102,0.10647828385463871,model,,5,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.0002471501822523628,0.0014997088305954587,physical_units,,0,2.168404344971009e-18,3.7947076036992655e-19,CTRL
length_final,growth_rate,"$\delta x_\tau$, $\delta \alpha$",-0.004222583458602403,-0.02562266247623532,trace_centered,,0,2.168404344971009e-18,3.7947076036992655e-19,CTRL
length_final,growth_rate,"$\overline{x_\tau}$, $\overline{\alpha}$",0.004469733640854766,0.027122371306830782,time_averages,,0,2.168404344971009e-18,3.7947076036992655e-19,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.0002471501822523632,0.0014997088305954609,model,,0,2.168404344971009e-18,3.7947076036992655e-19,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.007006239955963227,0.042513907274807756,physical_units,,1,0.0,0.0,CTRL
length_final,growth_rate,"$\delta x_\tau$, $\delta \alpha$",0.002536506315108461,0.015391535967976972,trace_centered,,1,0.0,0.0,CTRL
length_final,growth_rate,"$\overline{x_\tau}$, $\overline{\alpha}$",0.004469733640854766,0.027122371306830782,time_averages,,1,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.007006239955963227,0.042513907274807756,model,,1,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.001978305329329223,0.012004368942684559,physical_units,,2,0.0,0.0,CTRL
length_final,growth_rate,"$\delta x_\tau$, $\delta \alpha$",-0.002491428311525543,-0.015118002364146222,trace_centered,,2,0.0,0.0,CTRL
length_final,growth_rate,"$\overline{x_\tau}$, $\overline{\alpha}$",0.004469733640854766,0.027122371306830782,time_averages,,2,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.001978305329329223,0.012004368942684559,model,,2,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.006494761592201735,0.039410253408154405,physical_units,,3,0.0,0.0,CTRL
length_final,growth_rate,"$\delta x_\tau$, $\delta \alpha$",0.0020250279513469686,0.012287882101323621,trace_centered,,3,0.0,0.0,CTRL
length_final,growth_rate,"$\overline{x_\tau}$, $\overline{\alpha}$",0.004469733640854766,0.027122371306830782,time_averages,,3,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.006494761592201735,0.039410253408154405,model,,3,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.006787678247676213,0.041187673480598486,physical_units,,4,0.0,0.0,CTRL
length_final,growth_rate,"$\delta x_\tau$, $\delta \alpha$",0.002317944606821447,0.014065302173767703,trace_centered,,4,0.0,0.0,CTRL
length_final,growth_rate,"$\overline{x_\tau}$, $\overline{\alpha}$",0.004469733640854766,0.027122371306830782,time_averages,,4,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.006787678247676213,0.041187673480598486,model,,4,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.007089386876095908,0.04301844329911249,physical_units,,5,0.0,0.0,CTRL
length_final,growth_rate,"$\delta x_\tau$, $\delta \alpha$",0.002619653235241142,0.015896071992281706,trace_centered,,5,0.0,0.0,CTRL
length_final,growth_rate,"$\overline{x_\tau}$, $\overline{\alpha}$",0.004469733640854766,0.027122371306830782,time_averages,,5,0.0,0.0,CTRL
length_final,growth_rate,"$x_\tau$, $\alpha$",0.007089386876095908,0.04301844329911249,model,,5,0.0,0.0,CTRL
