dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,147.0,[ 5  9 13 17 21],"[0.5118065797188437, 0.6525134412603625, 0.7369468928493833, 0.7826724930627175, 0.8092623241063187]",[0.52521537 0.63536143 0.71572858 0.78070113 0.83600614],$\tau$,dfa (short)
Shuffled,147.0,[ 5  9 13 17 21],"[0.4648073451352121, 0.6597221320772276, 0.8156677819659481, 0.9580918566828028, 1.071441182781587]",[0.4662946  0.65735584 0.81489935 0.95317153 1.07841739],$\tau$,dfa (short)
Trace,148.0,[ 5  9 13 17 21],"[0.5312631821409717, 0.7143520455442728, 0.8714100756548538, 0.9958348255762068, 1.0565646440815064]",[0.53541738 0.71500897 0.85684037 0.97775951 1.08490583],$\tau$,dfa (short)
Shuffled,148.0,[ 5  9 13 17 21],"[0.4603557306984876, 0.7502239974591441, 0.9465857031559256, 0.9893668812507436, 1.0285453988620157]",[0.49731471 0.6949371  0.85675254 0.99810525 1.12568463],$\tau$,dfa (short)
Trace,149.0,[ 5  9 13 17],"[0.48518733454749874, 0.6922318487342031, 0.7788563242439815, 0.8891704823629742]",[0.49579416 0.66016522 0.78967416 0.89991491],$\tau$,dfa (short)
Shuffled,149.0,[ 5  9 13 17],"[0.41946025901797707, 0.6353051464544984, 0.7489162022297078, 0.8962196095147595]",[0.42643688 0.61035365 0.76384575 0.89966098],$\tau$,dfa (short)
Trace,150.0,[ 5  9 13 17],"[0.45132547565592424, 0.5839090776458027, 0.6428733597718886, 0.7228222781655606]",[0.45588359 0.56884114 0.65333394 0.72278954],$\tau$,dfa (short)
Shuffled,150.0,[ 5  9 13 17],"[0.40234578833347107, 0.7137192310656583, 0.9347213613999673, 1.1335722022355326]",[0.41315878 0.68003336 0.92879601 1.16597882],$\tau$,dfa (short)
Trace,163.0,[ 5  9 13],"[0.5198786911418346, 0.5825825715906059, 0.6302702668808533]",[0.51927949 0.58433099 0.6291095 ],$\tau$,dfa (short)
Shuffled,163.0,[ 5  9 13],"[0.5363828559003139, 0.7954507820564785, 0.9115213717014572]",[0.54563891 0.76086174 0.93679375],$\tau$,dfa (short)
